"ID";"Salt Stripped Molecule";"Salt Stripped Molecule (InChI Code)";"Salt Stripped Molecule (InChI Key)";"Class";"duplicate-type-classifier"
"CHEMBL4280671";"CC(C)Oc1cccc(-c2cn3c(n2)CCC3)c1";"InChI=1S/C15H18N2O/c1-11(2)18-13-6-3-5-12(9-13)14-10-17-8-4-7-15(17)16-14/h3,5-6,9-11H,4,7-8H2,1-2H3";"VYEYXWPFGSQWDX-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4291247";"O=[N+]([O-])c1ccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCNCC2)cc1";"InChI=1S/C24H23N5O2/c30-29(31)21-9-6-19(7-10-21)24-22(17-27-14-12-25-13-15-27)28-16-20(8-11-23(28)26-24)18-4-2-1-3-5-18/h1-11,16,25H,12-15,17H2";"VFRSRPDPDQUSDK-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL1507648";"Cc1ccc2nc(-c3ccccc3)c(CN3CCN(c4ccccc4F)CC3)n2c1";"InChI=1S/C25H25FN4/c1-19-11-12-24-27-25(20-7-3-2-4-8-20)23(30(24)17-19)18-28-13-15-29(16-14-28)22-10-6-5-9-21(22)26/h2-12,17H,13-16,18H2,1H3";"LJYNXMMMAARRQC-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL1480543";"Clc1ccc(-c2nc3ccc(Cl)cn3c2CN2CCCCC2)cc1";"InChI=1S/C19H19Cl2N3/c20-15-6-4-14(5-7-15)19-17(13-23-10-2-1-3-11-23)24-12-16(21)8-9-18(24)22-19/h4-9,12H,1-3,10-11,13H2";"AYWWZSFNPKCEFK-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4289966";"Clc1ccc(-c2nc3ccc(Cl)cn3c2CN2CCSCC2)cc1";"InChI=1S/C18H17Cl2N3S/c19-14-3-1-13(2-4-14)18-16(12-22-7-9-24-10-8-22)23-11-15(20)5-6-17(23)21-18/h1-6,11H,7-10,12H2";"NWZOMQXDQMJPGR-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4290775";"COc1cccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCN(C(=O)c3ccccc3Cl)CC2)c1";"InChI=1S/C32H29ClN4O2/c1-39-26-11-7-10-24(20-26)31-29(37-21-25(14-15-30(37)34-31)23-8-3-2-4-9-23)22-35-16-18-36(19-17-35)32(38)27-12-5-6-13-28(27)33/h2-15,20-21H,16-19,22H2,1H3";"NSHFTSUPFJNOCV-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283614";"COc1cccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCN(C(=O)COc3ccc(Cl)cc3)CC2)c1";"InChI=1S/C33H31ClN4O3/c1-40-29-9-5-8-25(20-29)33-30(38-21-26(10-15-31(38)35-33)24-6-3-2-4-7-24)22-36-16-18-37(19-17-36)32(39)23-41-28-13-11-27(34)12-14-28/h2-15,20-21H,16-19,22-23H2,1H3";"HOGFFLASPOIURT-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4285026";"CC1CN(Cc2c(-c3ccccc3)nc3ccccn23)CC(C)O1";"InChI=1S/C20H23N3O/c1-15-12-22(13-16(2)24-15)14-18-20(17-8-4-3-5-9-17)21-19-10-6-7-11-23(18)19/h3-11,15-16H,12-14H2,1-2H3";"JBHOFYDBNXGZBK-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4286302";"CC(C)(C)c1ccc(C(=O)N2CCN(Cc3c(-c4ccc(Cl)cc4)nc4ccc(-c5ccccc5)cn34)CC2)cc1";"InChI=1S/C35H35ClN4O/c1-35(2,3)29-14-9-27(10-15-29)34(41)39-21-19-38(20-22-39)24-31-33(26-11-16-30(36)17-12-26)37-32-18-13-28(23-40(31)32)25-7-5-4-6-8-25/h4-18,23H,19-22,24H2,1-3H3";"YZRJNYRXPWEISB-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4292589";"CC(C)(C)CC(=O)N1CCN(Cc2c(-c3cccc([N+](=O)[O-])c3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C30H33N5O3/c1-30(2,3)19-28(36)33-16-14-32(15-17-33)21-26-29(23-10-7-11-25(18-23)35(37)38)31-27-13-12-24(20-34(26)27)22-8-5-4-6-9-22/h4-13,18,20H,14-17,19,21H2,1-3H3";"WKKXALIDHCKOIX-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4277214";"CC(C)CC(=O)N1CCN(Cc2c(-c3cccc([N+](=O)[O-])c3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C29H31N5O3/c1-21(2)17-28(35)32-15-13-31(14-16-32)20-26-29(23-9-6-10-25(18-23)34(36)37)30-27-12-11-24(19-33(26)27)22-7-4-3-5-8-22/h3-12,18-19,21H,13-17,20H2,1-2H3";"GHHWHBNQVOECLV-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4286507";"O=C(c1ccccc1Cl)N1CCN(Cc2c(-c3ccc(Cl)cc3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C31H26Cl2N4O/c32-25-13-10-23(11-14-25)30-28(37-20-24(12-15-29(37)34-30)22-6-2-1-3-7-22)21-35-16-18-36(19-17-35)31(38)26-8-4-5-9-27(26)33/h1-15,20H,16-19,21H2";"RSRCHXJDIHYWQR-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4291997";"COc1ccc(NC(=O)N2CCN(Cc3c(-c4ccc(Cl)cc4)nc4ccc(-c5ccccc5)cn34)CC2)cc1";"InChI=1S/C32H30ClN5O2/c1-40-28-14-12-27(13-15-28)34-32(39)37-19-17-36(18-20-37)22-29-31(24-7-10-26(33)11-8-24)35-30-16-9-25(21-38(29)30)23-5-3-2-4-6-23/h2-16,21H,17-20,22H2,1H3,(H,34,39)";"NRYQOQVGXODULO-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4279963";"COCc1c(-c2ccc(Cl)cc2)nc2ccc(-c3ccccc3)cn12";"InChI=1S/C21H17ClN2O/c1-25-14-19-21(16-7-10-18(22)11-8-16)23-20-12-9-17(13-24(19)20)15-5-3-2-4-6-15/h2-13H,14H2,1H3";"QLYHUACECRVCAV-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4286579";"Fc1ccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCOCC2)cc1";"InChI=1S/C24H22FN3O/c25-21-9-6-19(7-10-21)24-22(17-27-12-14-29-15-13-27)28-16-20(8-11-23(28)26-24)18-4-2-1-3-5-18/h1-11,16H,12-15,17H2";"YCHUIPRHXNYBMZ-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4292584";"Fc1cccc(-c2ccc3nc(-c4ccc(Cl)cc4)c(CN4CCOCC4)n3c2)c1";"InChI=1S/C24H21ClFN3O/c25-20-7-4-17(5-8-20)24-22(16-28-10-12-30-13-11-28)29-15-19(6-9-23(29)27-24)18-2-1-3-21(26)14-18/h1-9,14-15H,10-13,16H2";"VROWGYPPBWGPMI-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283125";"COc1ccc(-c2ccc3nc(-c4ccc(Cl)cc4)c(CN4CCOCC4)n3c2)cc1";"InChI=1S/C25H24ClN3O2/c1-30-22-9-4-18(5-10-22)20-6-11-24-27-25(19-2-7-21(26)8-3-19)23(29(24)16-20)17-28-12-14-31-15-13-28/h2-11,16H,12-15,17H2,1H3";"YLRYMEBCPFHZSH-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4280738";"Clc1ccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCNCC2)cc1";"InChI=1S/C24H23ClN4/c25-21-9-6-19(7-10-21)24-22(17-28-14-12-26-13-15-28)29-16-20(8-11-23(29)27-24)18-4-2-1-3-5-18/h1-11,16,26H,12-15,17H2";"SVBTVDBPLSHECO-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283953";"NC(=O)c1ccccc1-c1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C25H23ClN4O2/c26-19-8-5-17(6-9-19)24-22(16-29-11-13-32-14-12-29)30-15-18(7-10-23(30)28-24)20-3-1-2-4-21(20)25(27)31/h1-10,15H,11-14,16H2,(H2,27,31)";"NYWQCHYXKXCZAX-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4282894";"NC(=O)c1ccc(-c2ccc3nc(-c4ccc(Cl)cc4)c(CN4CCOCC4)n3c2)cc1";"InChI=1S/C25H23ClN4O2/c26-21-8-5-18(6-9-21)24-22(16-29-11-13-32-14-12-29)30-15-20(7-10-23(30)28-24)17-1-3-19(4-2-17)25(27)31/h1-10,15H,11-14,16H2,(H2,27,31)";"MKYBQDGKGALSLD-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4279818";"CN(C)Cc1c(-c2ccc(Cl)cc2)nc2ccc(-c3ccccc3)cn12";"InChI=1S/C22H20ClN3/c1-25(2)15-20-22(17-8-11-19(23)12-9-17)24-21-13-10-18(14-26(20)21)16-6-4-3-5-7-16/h3-14H,15H2,1-2H3";"KPKXKPKNNOVTDC-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4289439";"Clc1ccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCCCC2)cc1";"InChI=1S/C25H24ClN3/c26-22-12-9-20(10-13-22)25-23(18-28-15-5-2-6-16-28)29-17-21(11-14-24(29)27-25)19-7-3-1-4-8-19/h1,3-4,7-14,17H,2,5-6,15-16,18H2";"VXJYYBXZASAJMG-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4278406";"N#Cc1cccc(-c2nc3ccc(-c4ccccc4)cn3c2CN2CCOCC2)c1";"InChI=1S/C25H22N4O/c26-16-19-5-4-8-21(15-19)25-23(18-28-11-13-30-14-12-28)29-17-22(9-10-24(29)27-25)20-6-2-1-3-7-20/h1-10,15,17H,11-14,18H2";"XHKGXQJFWGTOPL-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4291853";"c1ccc(-c2ccc3nc(-c4ccccc4)c(CN4CCOCC4)n3c2)cc1";"InChI=1S/C24H23N3O/c1-3-7-19(8-4-1)21-11-12-23-25-24(20-9-5-2-6-10-20)22(27(23)17-21)18-26-13-15-28-16-14-26/h1-12,17H,13-16,18H2";"GJBCFSMQUBYIJW-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4286844";"COc1ccccc1-c1nc2ccc(-c3ccccc3)cn2c1CN1CCOCC1";"InChI=1S/C25H25N3O2/c1-29-23-10-6-5-9-21(23)25-22(18-27-13-15-30-16-14-27)28-17-20(11-12-24(28)26-25)19-7-3-2-4-8-19/h2-12,17H,13-16,18H2,1H3";"WBAQOIYSDICFDT-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4291571";"Clc1ccc(-c2nc3ccc(-c4cncnc4)cn3c2CN2CCOCC2)cc1";"InChI=1S/C22H20ClN5O/c23-19-4-1-16(2-5-19)22-20(14-27-7-9-29-10-8-27)28-13-17(3-6-21(28)26-22)18-11-24-15-25-12-18/h1-6,11-13,15H,7-10,14H2";"OXKBFRPYOYMWPD-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4294011";"CCN(CC)C(=O)c1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C23H27ClN4O2/c1-3-27(4-2)23(29)18-7-10-21-25-22(17-5-8-19(24)9-6-17)20(28(21)15-18)16-26-11-13-30-14-12-26/h5-10,15H,3-4,11-14,16H2,1-2H3";"SUOAVLWSWBBIOE-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4292959";"CCNC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C21H23ClN4O2/c1-2-23-21(27)16-5-8-19-24-20(15-3-6-17(22)7-4-15)18(26(19)13-16)14-25-9-11-28-12-10-25/h3-8,13H,2,9-12,14H2,1H3,(H,23,27)";"RLXXRNAVTDWISC-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4285087";"Clc1ccc(-c2nc3ccc(Br)cn3c2CN2CCOCC2)cc1";"InChI=1S/C18H17BrClN3O/c19-14-3-6-17-21-18(13-1-4-15(20)5-2-13)16(23(17)11-14)12-22-7-9-24-10-8-22/h1-6,11H,7-10,12H2";"JHOVSSICWBDQFG-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4284054";"CN1CCN(Cc2c(-c3ccc(Cl)cc3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C25H25ClN4/c1-28-13-15-29(16-14-28)18-23-25(20-7-10-22(26)11-8-20)27-24-12-9-21(17-30(23)24)19-5-3-2-4-6-19/h2-12,17H,13-16,18H2,1H3";"GNGNUDRNKYYQHN-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4294333";"O=S(=O)(C1CC1)C1CCN(Cc2c(-c3ccc(Cl)cc3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C28H28ClN3O2S/c29-23-9-6-21(7-10-23)28-26(19-31-16-14-25(15-17-31)35(33,34)24-11-12-24)32-18-22(8-13-27(32)30-28)20-4-2-1-3-5-20/h1-10,13,18,24-25H,11-12,14-17,19H2";"OIPKWVSTMOZCTQ-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4288878";"c1ccc(-c2ccc3nc(-c4cccnc4)c(CN4CCOCC4)n3c2)cc1";"InChI=1S/C23H22N4O/c1-2-5-18(6-3-1)20-8-9-22-25-23(19-7-4-10-24-15-19)21(27(22)16-20)17-26-11-13-28-14-12-26/h1-10,15-16H,11-14,17H2";"KCQDUHQNGFHYBS-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4290174";"COc1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C19H20ClN3O2/c1-24-16-6-7-18-21-19(14-2-4-15(20)5-3-14)17(23(18)12-16)13-22-8-10-25-11-9-22/h2-7,12H,8-11,13H2,1H3";"WQFVEZIMNTXAGE-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4289978";"Clc1ccc(-c2nc3ccc(Oc4ccccc4)cn3c2CN2CCOCC2)cc1";"InChI=1S/C24H22ClN3O2/c25-19-8-6-18(7-9-19)24-22(17-27-12-14-29-15-13-27)28-16-21(10-11-23(28)26-24)30-20-4-2-1-3-5-20/h1-11,16H,12-15,17H2";"FLOGYLQJKBDZCD-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4293721";"O=C1CCCN1c1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C22H23ClN4O2/c23-17-5-3-16(4-6-17)22-19(15-25-10-12-29-13-11-25)27-14-18(7-8-20(27)24-22)26-9-1-2-21(26)28/h3-8,14H,1-2,9-13,15H2";"UUFTURFRQQMELS-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283210";"CCOC(=O)c1ccc2nc(-c3ccc(Cl)cc3)c(CN3CCOCC3)n2c1";"InChI=1S/C21H22ClN3O3/c1-2-28-21(26)16-5-8-19-23-20(15-3-6-17(22)7-4-15)18(25(19)13-16)14-24-9-11-27-12-10-24/h3-8,13H,2,9-12,14H2,1H3";"YCYFRVQNJCUPGE-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4281884";"Clc1ccc(-c2nc3ccc(C4=CCCC4)cn3c2CN2CCOCC2)cc1";"InChI=1S/C23H24ClN3O/c24-20-8-5-18(6-9-20)23-21(16-26-11-13-28-14-12-26)27-15-19(7-10-22(27)25-23)17-3-1-2-4-17/h3,5-10,15H,1-2,4,11-14,16H2";"LIBKONBYYWRLNU-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283820";"NC1CCN(Cc2c(-c3ccc(Cl)cc3)nc3ccc(-c4ccccc4)cn23)CC1";"InChI=1S/C25H25ClN4/c26-21-9-6-19(7-10-21)25-23(17-29-14-12-22(27)13-15-29)30-16-20(8-11-24(30)28-25)18-4-2-1-3-5-18/h1-11,16,22H,12-15,17,27H2";"VLRXSTOBNSSSPE-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4283457";"CN(C)C(=O)CNCc1c(-c2ccc(Cl)cc2)nc2ccc(-c3ccccc3)cn12";"InChI=1S/C24H23ClN4O/c1-28(2)23(30)15-26-14-21-24(18-8-11-20(25)12-9-18)27-22-13-10-19(16-29(21)22)17-6-4-3-5-7-17/h3-13,16,26H,14-15H2,1-2H3";"QTLFMPMIIXPLCB-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4279111";"Cc1ccc2oc(-c3ccc(Br)cc3)cc2c1";"InChI=1S/C15H11BrO/c1-10-2-7-14-12(8-10)9-15(17-14)11-3-5-13(16)6-4-11/h2-9H,1H3";"HMEMDKCPIAGVKY-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4289476";"CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)Cn2cc(C[C@H](N)C(=O)N[C@H](CCC(=O)O)C(N)=O)nn2)OC(C(=O)O)=C[C@@H]1O";"InChI=1S/C21H31N7O11/c1-8(29)24-16-12(30)5-14(21(37)38)39-18(16)17(34)13(31)7-28-6-9(26-27-28)4-10(22)20(36)25-11(19(23)35)2-3-15(32)33/h5-6,10-13,16-18,30-31,34H,2-4,7,22H2,1H3,(H2,23,35)(H,24,29)(H,25,36)(H,32,33)(H,37,38)/t10-,11+,12-,13+,16+,17+,18+/m0/s1";"DRCUEAFGNLXWSO-DCPQRGJOSA-N";"E3Nonbinder";"unique"
"CHEMBL217676";"C=C1C(=O)O[C@H](CCC)[C@H]1C(=O)O";"InChI=1S/C9H12O4/c1-3-4-6-7(8(10)11)5(2)9(12)13-6/h6-7H,2-4H2,1H3,(H,10,11)/t6-,7+/m1/s1";"SRQUTZJZABSZRQ-RQJHMYQMSA-N";"E3Nonbinder";"unique"
"CHEMBL365590";"OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O";"InChI=1S/C6H12O6/c7-1-2-3(8)4(9)5(10)6(11)12-2/h2-11H,1H2/t2-,3-,4+,5+,6+/m1/s1";"WQZGKKKJIJFFOK-PQMKYFCFSA-N";"E3Nonbinder";"unique"
"CHEMBL4294879";"C[C@@H]1CCCCCCCCC[C@H](O)C(=O)C[C@@H](SC[C@@H](O)C(=O)O)C(=O)O1";"InChI=1S/C19H32O7S/c1-13-9-7-5-3-2-4-6-8-10-14(20)15(21)11-17(19(25)26-13)27-12-16(22)18(23)24/h13-14,16-17,20,22H,2-12H2,1H3,(H,23,24)/t13-,14+,16-,17-/m1/s1";"KQOUUXPIBXWEMV-YALNPMBYSA-N";"E3Nonbinder";"unique"
"CHEMBL4294709";"NC(=O)c1ccccc1CN1C(=O)CC(c2ccc(C(=O)NCc3ccccc3)cc2)Sc2ccccc21";"InChI=1S/C31H27N3O3S/c32-30(36)25-11-5-4-10-24(25)20-34-26-12-6-7-13-27(26)38-28(18-29(34)35)22-14-16-23(17-15-22)31(37)33-19-21-8-2-1-3-9-21/h1-17,28H,18-20H2,(H2,32,36)(H,33,37)";"WLMUPZAEGJBYMO-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4475525";"C/C(=C\C#N)c1ccc(Cl)cc1Cl";"InChI=1S/C10H7Cl2N/c1-7(4-5-13)9-3-2-8(11)6-10(9)12/h2-4,6H,1H3/b7-4+";"UNHBZLNCSUCMET-QPJJXVBHSA-N";"E3Nonbinder";"unique"
"CHEMBL4448567";"COC(=O)C1CC(=O)N(C)C1";"InChI=1S/C7H11NO3/c1-8-4-5(3-6(8)9)7(10)11-2/h5H,3-4H2,1-2H3";"JFZRRXGXEHUJCI-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4538721";"COC(=O)CC1CC(=O)N(C)C1";"InChI=1S/C8H13NO3/c1-9-5-6(3-7(9)10)4-8(11)12-2/h6H,3-5H2,1-2H3";"CYBLSPQZUAXOJS-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4436402";"c1cc(C/N=C2\C3C4CC5C6C4C2C6C2(OCCO2)C53)ccc1C/N=C1/C2C3CC4C5C3C1C5C1(OCCO1)C42";"InChI=1S/C34H36N2O4/c1-2-14(12-36-32-24-16-10-18-22-20(16)26(32)30(22)34(28(18)24)39-7-8-40-34)4-3-13(1)11-35-31-23-15-9-17-21-19(15)25(31)29(21)33(27(17)23)37-5-6-38-33/h1-4,15-30H,5-12H2/b35-31-,36-32+";"VDQPBLXOUSKZEE-KDJHSEOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4561709";"Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1";"InChI=1S/C18H20N2O/c19-8-3-1-7(2-4-8)6-20-18-15-10-5-9-11-12(10)16(18)14(11)17(21-18)13(9)15/h1-4,9-17,20H,5-6,19H2";"FHDWQUBIYNEMID-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4448319";"Cc1ccccc1SCC(=O)Nc1cccnc1";"InChI=1S/C14H14N2OS/c1-11-5-2-3-7-13(11)18-10-14(17)16-12-6-4-8-15-9-12/h2-9H,10H2,1H3,(H,16,17)";"JUHFVOUSAIQIDH-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4435847";"Cc1ccccc1CCC(=O)Nc1cccnc1";"InChI=1S/C15H16N2O/c1-12-5-2-3-6-13(12)8-9-15(18)17-14-7-4-10-16-11-14/h2-7,10-11H,8-9H2,1H3,(H,17,18)";"PWMAYKWRGFGQOH-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4469519";"O=C(COc1ccccc1)Nc1cccnc1";"InChI=1S/C13H12N2O2/c16-13(15-11-5-4-8-14-9-11)10-17-12-6-2-1-3-7-12/h1-9H,10H2,(H,15,16)";"YERVZSCNCUXQAH-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4451687";"O=C(COc1ccccc1F)Nc1cccnc1";"InChI=1S/C13H11FN2O2/c14-11-5-1-2-6-12(11)18-9-13(17)16-10-4-3-7-15-8-10/h1-8H,9H2,(H,16,17)";"DLFWLANEGYUDJW-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4483786";"COc1ccccc1OCC(=O)Nc1cccnc1";"InChI=1S/C14H14N2O3/c1-18-12-6-2-3-7-13(12)19-10-14(17)16-11-5-4-8-15-9-11/h2-9H,10H2,1H3,(H,16,17)";"KTNSPBLTPMWGIY-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4458925";"N#Cc1ccccc1OCC(=O)Nc1cccnc1";"InChI=1S/C14H11N3O2/c15-8-11-4-1-2-6-13(11)19-10-14(18)17-12-5-3-7-16-9-12/h1-7,9H,10H2,(H,17,18)";"UEMBUQNVSTWUCV-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4461624";"O=C(COc1cccc(Cl)c1)Nc1cccnc1";"InChI=1S/C13H11ClN2O2/c14-10-3-1-5-12(7-10)18-9-13(17)16-11-4-2-6-15-8-11/h1-8H,9H2,(H,16,17)";"XYXONTZNRXRUSD-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4450302";"Cc1ccccc1OCC(=O)N(C)c1cccnc1";"InChI=1S/C15H16N2O2/c1-12-6-3-4-8-14(12)19-11-15(18)17(2)13-7-5-9-16-10-13/h3-10H,11H2,1-2H3";"NRXOXQRBKUGYFP-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL1882094";"Cc1ccccc1OC(C)C(=O)Nc1cccnc1";"InChI=1S/C15H16N2O2/c1-11-6-3-4-8-14(11)19-12(2)15(18)17-13-7-5-9-16-10-13/h3-10,12H,1-2H3,(H,17,18)";"BNNNWXDVDJMGKH-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4560510";"Cc1ccccc1OCC(=O)NCc1cccnc1";"InChI=1S/C15H16N2O2/c1-12-5-2-3-7-14(12)19-11-15(18)17-10-13-6-4-8-16-9-13/h2-9H,10-11H2,1H3,(H,17,18)";"IMDWRCZDTSIUEN-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4467902";"CCCCCCCCCCC[C@@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O";"InChI=1S/C16H33NO3/c1-2-3-4-5-6-7-8-9-10-11-13-15(19)16(20)14(18)12-17-13/h13-20H,2-12H2,1H3/t13-,14+,15+,16+/m0/s1";"GMIVFASZKYSYQC-ZJIFWQFVSA-N";"E3Nonbinder";"unique"
"CHEMBL73380";"Oc1ccc(-c2ccccc2)cc1";"InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H";"YXVFYQXJAXKLAK-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4447980";"CCCCCCC(O)C(=O)O";"InChI=1S/C8H16O3/c1-2-3-4-5-6-7(9)8(10)11/h7,9H,2-6H2,1H3,(H,10,11)";"JKRDADVRIYVCCY-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4551396";"CCOc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O";"InChI=1S/C18H17NO5/c1-2-24-16-11-12(7-9-15(16)20)8-10-17(21)19-14-6-4-3-5-13(14)18(22)23/h3-11,20H,2H2,1H3,(H,19,21)(H,22,23)/b10-8+";"NNTSHWHAMWNNPN-CSKARUKUSA-N";"E3Nonbinder";"unique"
"CHEMBL3742450";"Cn1nc(O)c(CC(N)C(=O)O)n1";"InChI=1S/C6H10N4O3/c1-10-8-4(5(11)9-10)2-3(7)6(12)13/h3H,2,7H2,1H3,(H,9,11)(H,12,13)";"INIGHNGDJJNUCU-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4445752";"CC(C)(C)c1ccc(NC(=O)c2cccc3[nH]ccc23)cc1";"InChI=1S/C19H20N2O/c1-19(2,3)13-7-9-14(10-8-13)21-18(22)16-5-4-6-17-15(16)11-12-20-17/h4-12,20H,1-3H3,(H,21,22)";"LEIDDBILLXURAU-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4483515";"CN1CCN(Cc2ccc(N)cc2C(F)(F)F)CC1";"InChI=1S/C13H18F3N3/c1-18-4-6-19(7-5-18)9-10-2-3-11(17)8-12(10)13(14,15)16/h2-3,8H,4-7,9,17H2,1H3";"ZMWAZMYBMAAMAW-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4444722";"Nc1ccc(CCNC(=O)CN2C(=O)C3C4CCC(C4)C3C2=O)cc1";"InChI=1S/C19H23N3O3/c20-14-5-1-11(2-6-14)7-8-21-15(23)10-22-18(24)16-12-3-4-13(9-12)17(16)19(22)25/h1-2,5-6,12-13,16-17H,3-4,7-10,20H2,(H,21,23)";"LOFWPZLMJJQYEB-UHFFFAOYSA-N";"E3Nonbinder";"unique"
"CHEMBL4436790";"O=C(NCc1ccc2c(c1)[C@@H]1C[C@H](N2)[C@H](O)CO1)C(=O)N1CCCC1";"InChI=1S/C18H23N3O4/c22-15-10-25-16-8-14(15)20-13-4-3-11(7-12(13)16)9-19-17(23)18(24)21-5-1-2-6-21/h3-4,7,14-16,20,22H,1-2,5-6,8-10H2,(H,19,23)/t14-,15+,16-/m0/s1";"KEFUIYRQQCJSGI-XHSDSOJGSA-N";"E3Nonbinder";"unique"
